Timestamp,TP9,AF7,AF8,TP10,AUX
1742783540.0886152,55.17578125,332.51953125,9.27734375,59.5703125,0.0
1742783540.0925205,-48.33984375,90.8203125,-33.203125,-13.671875,0.0
1742783540.0964258,-159.66796875,-402.34375,-80.56640625,-103.515625,0.0
1742783540.1003313,-75.68359375,-211.9140625,-52.24609375,-50.78125,0.0
1742783540.1042366,57.6171875,314.94140625,-5.37109375,60.05859375,0.0
1742783540.108142,24.4140625,199.21875,-18.5546875,42.48046875,0.0
1742783540.1120472,-114.2578125,-339.84375,-72.265625,-78.61328125,0.0
1742783540.1159525,-85.44921875,-300.29296875,-59.5703125,-79.1015625,0.0
1742783540.1198578,71.2890625,195.80078125,-10.25390625,27.83203125,0.0
1742783540.123775,92.28515625,293.45703125,-12.20703125,40.52734375,0.0
1742783540.1276803,-69.3359375,-141.11328125,-59.5703125,-69.3359375,0.0
1742783540.1315856,-117.1875,-266.11328125,-68.84765625,-104.98046875,0.0
1742783540.135491,17.08984375,82.03125,-28.80859375,-5.37109375,0.0
1742783540.1393962,79.1015625,263.18359375,-2.44140625,60.546875,0.0
1742783540.1433015,-47.8515625,-102.5390625,-41.015625,-32.2265625,0.0
1742783540.147207,-141.6015625,-377.9296875,-76.171875,-105.46875,0.0
1742783540.1511123,-29.296875,-33.69140625,-34.66796875,-25.390625,0.0
1742783540.1550176,83.49609375,175.29296875,-5.859375,61.5234375,0.0
1742783540.158923,-17.08984375,-27.83203125,-36.1328125,-0.48828125,0.0
1742783540.1628282,-151.3671875,-200.68359375,-63.96484375,-114.74609375,0.0
1742783540.1667335,-78.61328125,-192.3828125,-50.29296875,-64.94140625,0.0
1742783540.1706498,62.5,184.08203125,-11.23046875,53.22265625,0.0
1742783540.174555,32.2265625,273.92578125,-17.08984375,28.3203125,0.0
1742783540.1784604,-114.2578125,-147.4609375,-62.01171875,-100.09765625,0.0
1742783540.1823657,-106.4453125,-271.97265625,-59.5703125,-98.6328125,0.0
1742783540.186271,43.45703125,98.6328125,-12.20703125,25.390625,0.0
1742783540.1901765,76.66015625,252.44140625,-9.27734375,58.59375,0.0
1742783540.1940818,-83.0078125,-104.00390625,-59.08203125,-64.453125,0.0
1742783540.197987,-135.7421875,-314.94140625,-75.1953125,-120.1171875,0.0
1742783540.2018924,9.765625,-128.41796875,-41.015625,-12.20703125,0.0
1742783540.2057977,82.51953125,273.92578125,3.90625,58.10546875,0.0
1742783540.209703,-35.15625,80.078125,-23.4375,-31.73828125,0.0
1742783540.2136083,-134.765625,-384.765625,-71.77734375,-114.74609375,0.0
1742783540.2175236,-40.0390625,-120.1171875,-33.69140625,-31.73828125,0.0
1742783540.2214289,74.21875,313.4765625,15.625,70.80078125,0.0
1742783540.2253342,-3.41796875,172.36328125,-6.8359375,10.25390625,0.0
1742783540.2292397,-134.765625,-269.04296875,-58.10546875,-103.02734375,0.0
1742783540.233145,-72.265625,-233.3984375,-49.31640625,-66.89453125,0.0
1742783540.2370503,84.47265625,166.9921875,1.46484375,53.22265625,0.0
1742783540.2409556,69.82421875,217.7734375,3.41796875,72.265625,0.0
1742783540.244861,-96.6796875,-294.43359375,-58.10546875,-59.5703125,0.0
1742783540.2487662,-123.53515625,-414.55078125,-64.94140625,-115.234375,0.0
1742783540.2526715,18.5546875,185.546875,-5.37109375,-9.765625,0.0
1742783540.2565768,85.44921875,371.58203125,-0.48828125,60.546875,0.0
1742783540.260482,-47.8515625,-136.23046875,-55.6640625,-35.15625,0.0
1742783540.264397,-123.046875,-350.09765625,-63.96484375,-107.91015625,0.0
1742783540.2683022,-4.39453125,67.87109375,-20.99609375,-23.4375,0.0
1742783540.2722075,79.1015625,323.73046875,0.9765625,57.12890625,0.0
1742783540.2761128,-25.390625,52.24609375,-25.390625,-18.5546875,0.0
1742783540.280018,-133.7890625,-328.125,-63.4765625,-112.79296875,0.0
1742783540.2839234,-46.38671875,-182.6171875,-34.1796875,-41.9921875,0.0
1742783540.2878287,83.984375,234.375,13.18359375,60.05859375,0.0
1742783540.291734,33.69140625,65.91796875,-15.625,29.296875,0.0
1742783540.2956393,-124.51171875,-263.671875,-58.10546875,-97.65625,0.0
1742783540.2995448,-99.12109375,-122.55859375,-43.9453125,-94.23828125,0.0
1742783540.30345,64.94140625,157.2265625,-6.8359375,38.57421875,0.0
1742783540.3073554,61.03515625,238.76953125,-2.44140625,59.08203125,0.0
1742783540.3112688,-110.3515625,-94.23828125,-40.52734375,-77.63671875,0.0
1742783540.315174,-125.0,-266.11328125,-54.19921875,-115.234375,0.0
1742783540.3190794,34.1796875,33.69140625,-25.87890625,2.44140625,0.0
1742783540.3229847,80.078125,269.53125,-3.41796875,52.734375,0.0
1742783540.32689,-61.5234375,-4.39453125,-39.0625,-54.19921875,0.0
1742783540.3307955,-128.90625,-337.40234375,-72.265625,-111.328125,0.0
1742783540.3347008,-0.9765625,-214.84375,-47.36328125,-6.34765625,0.0
1742783540.338606,99.609375,125.0,-13.671875,76.171875,0.0
1742783540.3425114,-13.671875,176.7578125,-23.92578125,-17.08984375,0.0
1742783540.3464167,-139.6484375,-219.7265625,-68.84765625,-122.0703125,0.0
1742783540.350322,-54.6875,-179.19921875,-52.734375,-57.6171875,0.0
1742783540.3542273,89.84375,263.671875,4.39453125,64.453125,0.0
1742783540.3581405,38.0859375,284.66796875,2.9296875,39.55078125,0.0
1742783540.3620458,-122.0703125,-200.1953125,-56.640625,-83.0078125,0.0
1742783540.365951,-86.9140625,-294.43359375,-60.05859375,-63.4765625,0.0
1742783540.3698564,69.82421875,166.50390625,-8.30078125,52.24609375,0.0
1742783540.3737617,62.01171875,306.640625,-1.953125,64.453125,0.0
1742783540.3776672,-99.12109375,-176.26953125,-56.640625,-58.10546875,0.0
1742783540.3815725,-122.0703125,-500.9765625,-81.54296875,-95.703125,0.0
1742783540.3854778,15.625,-30.2734375,-27.34375,7.32421875,0.0
1742783540.389383,75.68359375,409.66796875,7.32421875,46.875,0.0
1742783540.3932884,-49.8046875,9.765625,-41.9921875,-45.8984375,0.0
1742783540.3971937,-133.7890625,-413.0859375,-79.1015625,-110.83984375,0.0
1742783540.401099,-32.2265625,-110.3515625,-41.50390625,-37.109375,0.0
1742783540.4050107,71.77734375,346.6796875,5.859375,55.17578125,0.0
1742783540.408916,-16.6015625,109.375,-19.53125,0.0,0.0
1742783540.4128213,-140.625,-334.47265625,-66.89453125,-108.88671875,0.0
1742783540.4167266,-68.84765625,-168.45703125,-46.38671875,-70.80078125,0.0
1742783540.420632,70.80078125,261.71875,-8.7890625,39.0625,0.0
1742783540.4245372,73.2421875,100.09765625,-46.38671875,57.6171875,0.0
1742783540.4284425,-52.24609375,-379.39453125,-91.796875,-30.76171875,0.0
1742783540.4323478,-91.30859375,-234.375,-42.48046875,-77.63671875,0.0
1742783540.436253,9.765625,179.6875,19.53125,-1.46484375,0.0
1742783540.4401584,22.94921875,243.1640625,32.71484375,17.08984375,0.0
1742783540.4440637,-138.18359375,-121.09375,-9.765625,-111.328125,0.0
1742783540.447969,-185.546875,-304.6875,-31.73828125,-163.57421875,0.0
1742783540.451887,-53.7109375,-53.22265625,6.8359375,-72.75390625,0.0
1742783540.4557922,-0.48828125,255.859375,39.55078125,-18.06640625,0.0
1742783540.4596977,-145.01953125,58.59375,17.578125,-117.1875,0.0
1742783540.463603,-228.02734375,-283.203125,-12.20703125,-191.40625,0.0
1742783540.4675083,-122.55859375,-124.51171875,21.97265625,-104.4921875,0.0
1742783540.4714136,-17.08984375,174.8046875,59.08203125,-16.6015625,0.0
1742783540.475319,-80.56640625,87.890625,40.52734375,-66.40625,0.0
1742783540.4792242,-214.84375,-239.2578125,7.32421875,-166.015625,0.0
1742783540.4831295,-147.94921875,-246.09375,4.8828125,-119.140625,0.0
1742783540.4870348,8.30078125,111.328125,33.203125,3.41796875,0.0
1742783540.49094,-17.08984375,202.63671875,29.296875,-7.32421875,0.0
1742783540.4948454,-173.828125,-182.12890625,-17.578125,-133.7890625,0.0
1742783540.4987626,-165.0390625,-342.28515625,-30.76171875,-132.8125,0.0
1742783540.502668,0.9765625,-24.4140625,3.41796875,-6.8359375,0.0
1742783540.5065732,41.015625,297.8515625,29.296875,29.296875,0.0
1742783540.5104785,-105.95703125,-40.52734375,-9.27734375,-77.1484375,0.0
1742783540.514384,-174.31640625,-371.58203125,-41.9921875,-138.18359375,0.0
1742783540.5182893,-49.8046875,-127.44140625,-18.06640625,-42.96875,0.0
1742783540.5221946,37.109375,257.32421875,17.578125,43.45703125,0.0
1742783540.5261,-72.75390625,136.71875,1.953125,-41.9921875,0.0
1742783540.5300052,-172.36328125,-403.80859375,-46.875,-134.765625,0.0
1742783540.5339105,-76.66015625,-304.6875,-31.73828125,-68.359375,0.0
1742783540.5378158,40.52734375,339.35546875,26.3671875,31.73828125,0.0
1742783540.541721,-13.18359375,247.55859375,12.6953125,4.8828125,0.0
1742783540.5456374,-143.06640625,-258.30078125,-38.57421875,-106.93359375,0.0
1742783540.5495427,-102.5390625,-222.16796875,-37.109375,-89.35546875,0.0
1742783540.553448,47.8515625,240.72265625,10.25390625,34.1796875,0.0
1742783540.5573533,53.7109375,295.8984375,16.6015625,42.48046875,0.0
1742783540.5612586,-98.6328125,-202.63671875,-41.015625,-81.54296875,0.0
1742783540.5651639,-119.62890625,-367.1875,-60.05859375,-102.05078125,0.0
1742783540.5690691,20.99609375,28.3203125,-14.16015625,16.6015625,0.0
1742783540.5729744,69.82421875,259.765625,9.27734375,70.3125,0.0
1742783540.5768797,-62.98828125,-91.30859375,-29.296875,-36.1328125,0.0
1742783540.5807853,-141.11328125,-312.5,-60.546875,-112.3046875,0.0
1742783540.5846906,-24.90234375,-44.921875,-32.2265625,-26.3671875,0.0
1742783540.5885959,79.58984375,214.35546875,0.9765625,63.96484375,0.0
1742783540.5925112,-11.23046875,37.109375,-27.34375,-0.9765625,0.0
1742783540.5964165,-134.27734375,-243.1640625,-62.01171875,-104.00390625,0.0
1742783540.6003218,-48.828125,-101.5625,-54.19921875,-47.36328125,0.0
1742783540.604227,117.67578125,229.4921875,-34.1796875,91.796875,0.0
1742783540.6081324,73.73046875,185.05859375,-29.78515625,66.89453125,0.0
1742783540.6120377,-113.76953125,-260.25390625,-53.7109375,-98.14453125,0.0
1742783540.615943,-110.3515625,-305.6640625,-44.921875,-104.4921875,0.0
1742783540.6198483,54.19921875,-2.44140625,-5.37109375,37.59765625,0.0
1742783540.6237535,62.01171875,104.98046875,12.20703125,59.5703125,0.0
1742783540.6276588,-115.234375,-69.82421875,-2.44140625,-86.9140625,0.0
1742783540.6315644,-157.2265625,-287.109375,-17.08984375,-132.8125,0.0
1742783540.6354697,-18.06640625,-18.5546875,12.6953125,-21.484375,0.0
1742783540.639384,45.41015625,297.8515625,48.828125,39.0625,0.0
1742783540.6432893,-88.8671875,31.73828125,22.94921875,-57.6171875,0.0
1742783540.6471946,-161.1328125,-354.00390625,-22.4609375,-120.1171875,0.0
1742783540.6511,-42.96875,-151.3671875,0.0,-33.203125,0.0
1742783540.6550052,62.5,252.9296875,38.57421875,52.734375,0.0
1742783540.6589105,-20.01953125,87.890625,13.671875,-4.39453125,0.0
1742783540.6628158,-145.01953125,-354.00390625,-30.2734375,-102.5390625,0.0
1742783540.666721,-73.2421875,-368.65234375,-27.83203125,-55.17578125,0.0
1742783540.6706266,61.03515625,156.25,19.53125,49.8046875,0.0
1742783540.674532,31.25,319.3359375,23.92578125,32.71484375,0.0
1742783540.6784372,-118.65234375,-229.98046875,-34.1796875,-84.47265625,0.0
1742783540.6823425,-108.3984375,-383.30078125,-42.48046875,-83.0078125,0.0
1742783540.6862562,46.875,100.5859375,9.765625,32.71484375,0.0
1742783540.6901615,70.3125,354.00390625,26.85546875,51.7578125,0.0
1742783540.6940668,-79.58984375,-113.28125,-26.85546875,-57.12890625,0.0
1742783540.697972,-121.09375,-373.046875,-54.6875,-104.00390625,0.0
1742783540.7018774,13.671875,22.4609375,-16.6015625,-8.30078125,0.0
1742783540.7057827,87.890625,291.9921875,7.32421875,67.87109375,0.0
1742783540.709688,-27.83203125,-119.140625,-31.25,-17.578125,0.0
1742783540.7135932,-128.41796875,-486.328125,-74.21875,-104.98046875,0.0
1742783540.7174985,-37.59765625,-50.29296875,-33.69140625,-38.57421875,0.0
1742783540.7214038,78.61328125,351.5625,13.671875,62.5,0.0
1742783540.7253091,-1.46484375,140.13671875,-13.18359375,12.20703125,0.0
1742783540.7292144,-123.53515625,-245.1171875,-59.08203125,-91.796875,0.0
1742783540.7331274,-63.96484375,-190.91796875,-45.41015625,-51.7578125,0.0
1742783540.7370327,59.5703125,131.8359375,-8.30078125,59.5703125,0.0
1742783540.740938,46.875,209.9609375,-0.48828125,62.5,0.0
1742783540.7448435,-106.93359375,-151.3671875,-39.55078125,-71.2890625,0.0
1742783540.7487488,-97.65625,-260.25390625,-50.78125,-81.54296875,0.0
1742783540.752654,56.640625,59.5703125,-12.20703125,44.43359375,0.0
1742783540.7565594,83.0078125,142.08984375,-6.34765625,79.1015625,0.0
1742783540.7604647,-58.10546875,-103.515625,-41.50390625,-42.48046875,0.0
1742783540.76437,-122.55859375,-229.4921875,-56.15234375,-113.28125,0.0
1742783540.7682753,9.765625,-26.85546875,-23.92578125,-9.765625,0.0
1742783540.7721806,102.05078125,228.515625,6.34765625,77.1484375,0.0
1742783540.7760859,-23.92578125,72.265625,-20.5078125,-5.37109375,0.0
1742783540.7799976,-143.06640625,-244.62890625,-59.5703125,-106.93359375,0.0
1742783540.783903,-55.6640625,-174.8046875,-49.31640625,-46.875,0.0
1742783540.7878082,67.3828125,215.8203125,-5.37109375,63.96484375,0.0
1742783540.7917135,10.25390625,183.59375,-10.25390625,33.69140625,0.0
1742783540.7956188,-126.46484375,-260.25390625,-63.4765625,-92.28515625,0.0
1742783540.799524,-83.984375,-371.58203125,-69.82421875,-77.63671875,0.0
1742783540.8034294,56.15234375,25.390625,-20.01953125,35.64453125,0.0
1742783540.8073347,52.734375,346.6796875,4.39453125,43.45703125,0.0
1742783540.81124,-101.07421875,-83.984375,-44.43359375,-76.66015625,0.0
1742783540.8151453,-114.74609375,-363.28125,-62.01171875,-109.375,0.0
1742783540.8190508,31.73828125,41.50390625,-12.6953125,5.37109375,0.0
1742783540.822956,76.171875,366.2109375,6.8359375,57.6171875,0.0
1742783540.8268743,-58.59375,-13.18359375,-42.48046875,-47.36328125,0.0
1742783540.8307796,-129.39453125,-374.51171875,-78.61328125,-122.0703125,0.0
1742783540.8346848,-5.859375,-70.80078125,-46.38671875,-28.3203125,0.0
1742783540.8385904,93.26171875,332.51953125,1.953125,56.15234375,0.0
1742783540.8424957,-3.41796875,100.09765625,-18.5546875,-7.32421875,0.0
1742783540.846401,-118.1640625,-407.2265625,-77.1484375,-107.91015625,0.0
1742783540.8503063,-45.8984375,-271.97265625,-62.01171875,-57.12890625,0.0
1742783540.8542116,76.66015625,240.72265625,-9.27734375,45.8984375,0.0
1742783540.8581169,33.203125,227.5390625,-15.13671875,13.18359375,0.0
1742783540.8620222,-112.79296875,-321.77734375,-68.84765625,-92.7734375,0.0
1742783540.8659275,-87.890625,-329.1015625,-62.5,-78.61328125,0.0
1742783540.8698328,60.05859375,186.5234375,-5.859375,35.15625,0.0
1742783540.8737502,67.3828125,292.96875,1.46484375,53.22265625,0.0
1742783540.8776555,-93.75,-141.6015625,-52.734375,-71.2890625,0.0
1742783540.8815608,-130.37109375,-287.109375,-66.89453125,-118.1640625,0.0
1742783540.885466,19.04296875,69.3359375,-18.06640625,0.9765625,0.0
1742783540.8893714,90.33203125,274.90234375,6.8359375,69.3359375,0.0
1742783540.8932767,-41.015625,-92.7734375,-40.0390625,-31.73828125,0.0
1742783540.8971822,-128.90625,-400.390625,-73.2421875,-109.375,0.0
1742783540.9010875,-20.5078125,-62.01171875,-32.71484375,-24.90234375,0.0
1742783540.9049928,99.12109375,179.6875,-4.39453125,88.8671875,0.0
1742783540.908898,17.578125,-23.92578125,-33.203125,24.4140625,0.0
1742783540.9128034,-140.13671875,-195.80078125,-67.87109375,-123.53515625,0.0
1742783540.9167087,-68.359375,-133.7890625,-62.98828125,-77.63671875,0.0
1742783540.9206247,68.359375,202.63671875,-22.94921875,46.875,0.0
1742783540.92453,12.6953125,248.53515625,-14.16015625,11.71875,0.0
1742783540.9284353,-124.51171875,-150.390625,-60.546875,-118.1640625,0.0
1742783540.9323406,-113.28125,-281.73828125,-71.77734375,-117.1875,0.0
1742783540.936246,34.1796875,70.80078125,-32.2265625,12.6953125,0.0
1742783540.9401512,76.171875,228.02734375,-22.4609375,56.15234375,0.0
1742783540.9440565,-73.73046875,-101.5625,-63.96484375,-66.40625,0.0
1742783540.947962,-122.55859375,-314.94140625,-88.8671875,-117.1875,0.0
1742783540.9518673,19.53125,-147.4609375,-56.640625,7.32421875,0.0
1742783540.9557726,91.796875,271.484375,-17.08984375,62.01171875,0.0
1742783540.959678,-28.3203125,112.3046875,-43.45703125,-36.62109375,0.0
1742783540.9635832,-121.09375,-384.765625,-82.51953125,-109.86328125,0.0
1742783540.9674985,-23.4375,-155.2734375,-53.7109375,-38.0859375,0.0
1742783540.9714038,87.40234375,348.14453125,-8.30078125,57.6171875,0.0
1742783540.9753091,20.99609375,245.60546875,-27.83203125,2.9296875,0.0
1742783540.9792144,-104.4921875,-278.80859375,-75.68359375,-106.4453125,0.0
1742783540.9831197,-60.546875,-262.6953125,-70.3125,-68.84765625,0.0
1742783540.987025,80.078125,171.38671875,-17.08984375,56.15234375,0.0
1742783540.9909306,62.5,251.46484375,-4.39453125,52.734375,0.0
1742783540.9948359,-90.33203125,-290.0390625,-72.75390625,-74.21875,0.0
1742783540.9987411,-90.8203125,-464.35546875,-87.40234375,-84.9609375,0.0
1742783541.0026464,45.41015625,167.48046875,-20.5078125,19.04296875,0.0
1742783541.0065517,87.40234375,393.06640625,-7.32421875,61.5234375,0.0
1742783541.010457,-47.8515625,-62.5,-55.17578125,-49.8046875,0.0
1742783541.0143714,-113.76953125,-321.77734375,-72.75390625,-112.79296875,0.0
1742783541.0182767,13.18359375,-29.78515625,-37.59765625,0.48828125,0.0
1742783541.022182,105.46875,246.58203125,-14.6484375,82.03125,0.0
1742783541.0260873,-14.6484375,36.1328125,-45.8984375,-15.625,0.0
1742783541.0299926,-122.55859375,-290.52734375,-70.80078125,-107.91015625,0.0
1742783541.0338979,-34.1796875,-179.6875,-46.38671875,-41.50390625,0.0
1742783541.0378032,75.68359375,201.171875,-11.71875,52.24609375,0.0
1742783541.0417085,21.97265625,63.96484375,-29.78515625,16.6015625,0.0
1742783541.045614,-125.48828125,-298.828125,-72.75390625,-108.3984375,0.0
1742783541.0495193,-94.7265625,-152.83203125,-59.08203125,-95.21484375,0.0
1742783541.0534246,54.6875,137.6953125,-21.97265625,39.0625,0.0
1742783541.05733,51.7578125,230.46875,-15.625,48.828125,0.0
1742783541.0612433,-104.4921875,-96.19140625,-56.640625,-97.16796875,0.0
1742783541.0651488,-126.953125,-275.87890625,-68.359375,-114.2578125,0.0
1742783541.0690541,19.53125,20.01953125,-28.3203125,19.04296875,0.0
1742783541.0729594,76.66015625,271.484375,-5.859375,72.265625,0.0
1742783541.0768647,-54.6875,-38.0859375,-41.015625,-44.921875,0.0
1742783541.08077,-134.765625,-371.09375,-71.77734375,-122.0703125,0.0
1742783541.0846753,-20.5078125,-196.77734375,-46.875,-14.16015625,0.0
1742783541.0885806,82.51953125,151.85546875,-4.8828125,87.890625,0.0
1742783541.092486,-17.08984375,182.12890625,-14.6484375,0.48828125,0.0
1742783541.0963912,-131.8359375,-217.7734375,-62.98828125,-115.234375,0.0
1742783541.1002965,-54.6875,-209.9609375,-49.8046875,-49.8046875,0.0
1742783541.1042018,75.1953125,228.515625,-0.9765625,62.98828125,0.0
1742783541.1081147,26.3671875,297.8515625,-0.48828125,28.3203125,0.0
1742783541.1120203,-119.140625,-197.265625,-52.734375,-102.05078125,0.0
1742783541.1159256,-100.09765625,-300.29296875,-61.5234375,-95.703125,0.0
1742783541.1198308,41.015625,168.45703125,-13.671875,21.97265625,0.0
1742783541.1237361,48.33984375,314.94140625,-4.8828125,35.64453125,0.0
1742783541.1276414,-109.375,-166.015625,-60.05859375,-87.40234375,0.0
1742783541.1315467,-127.9296875,-526.3671875,-87.40234375,-102.05078125,0.0
1742783541.135452,16.6015625,-75.1953125,-36.62109375,5.37109375,0.0
1742783541.1393573,71.2890625,419.921875,-0.48828125,51.7578125,0.0
1742783541.1432626,-54.19921875,40.0390625,-48.828125,-45.8984375,0.0
1742783541.147168,-140.13671875,-415.0390625,-88.8671875,-130.37109375,0.0
1742783541.1510732,-28.3203125,-125.0,-53.7109375,-39.0625,0.0
1742783541.1549852,76.171875,349.609375,-7.32421875,62.5,0.0
1742783541.1588905,-4.39453125,122.55859375,-33.69140625,4.39453125,0.0
1742783541.1627958,-126.46484375,-330.56640625,-75.68359375,-109.375,0.0
1742783541.166701,-70.80078125,-172.36328125,-53.7109375,-72.75390625,0.0
1742783541.1706064,59.08203125,259.765625,-5.859375,40.0390625,0.0
1742783541.1745117,37.59765625,115.234375,-15.13671875,40.52734375,0.0
1742783541.178417,-108.88671875,-350.09765625,-66.40625,-82.03125,0.0
1742783541.1823223,-106.93359375,-238.28125,-62.5,-104.4921875,0.0
1742783541.1862276,43.45703125,185.546875,-15.13671875,5.37109375,0.0
1742783541.190133,84.9609375,217.28515625,-15.13671875,57.6171875,0.0
1742783541.1940384,-41.50390625,-154.78515625,-69.82421875,-35.64453125,0.0
1742783541.1979437,-114.74609375,-254.39453125,-64.453125,-123.046875,0.0
1742783541.2018619,-16.11328125,25.87890625,-18.5546875,-42.96875,0.0
1742783541.2057672,65.4296875,284.1796875,-2.44140625,45.8984375,0.0
1742783541.2096725,-64.453125,60.546875,-35.64453125,-59.5703125,0.0
1742783541.213578,-184.08203125,-277.34375,-69.3359375,-168.45703125,0.0
1742783541.2174833,-86.42578125,-128.90625,-42.96875,-95.703125,0.0
1742783541.2213886,42.48046875,181.640625,0.48828125,24.90234375,0.0
1742783541.2252939,-16.11328125,129.8828125,-8.7890625,-8.30078125,0.0
1742783541.2291992,-154.78515625,-207.51953125,-52.24609375,-130.859375,0.0
1742783541.2331045,-100.5859375,-244.62890625,-47.36328125,-92.7734375,0.0
1742783541.2370098,55.6640625,81.0546875,-7.32421875,40.52734375,0.0
1742783541.240915,43.45703125,217.28515625,4.8828125,44.43359375,0.0
1742783541.2448204,-111.328125,-141.6015625,-44.43359375,-92.7734375,0.0
1742783541.2487373,-114.2578125,-338.37890625,-65.91796875,-112.79296875,0.0
1742783541.2526426,28.80859375,56.15234375,-20.99609375,13.671875,0.0
1742783541.2565482,58.59375,372.0703125,7.32421875,53.22265625,0.0
1742783541.2604535,-79.1015625,7.32421875,-37.109375,-55.6640625,0.0
1742783541.2643588,-135.25390625,-363.28125,-58.59375,-112.79296875,0.0
1742783541.268264,-7.32421875,-121.58203125,-26.3671875,-14.16015625,0.0
1742783541.2721694,83.49609375,300.78125,-1.46484375,62.98828125,0.0
1742783541.2760746,-28.80859375,177.24609375,-29.78515625,-26.3671875,0.0
1742783541.27998,-134.27734375,-407.2265625,-88.8671875,-110.3515625,0.0
1742783541.2838852,-48.828125,-325.1953125,-50.78125,-42.96875,0.0
1742783541.2877905,73.73046875,340.8203125,36.1328125,63.4765625,0.0
1742783541.2916958,24.90234375,270.5078125,0.9765625,29.78515625,0.0
1742783541.2956119,-127.44140625,-255.37109375,-74.70703125,-102.5390625,0.0
1742783541.2995174,-98.6328125,-230.46875,-66.40625,-86.42578125,0.0
1742783541.3034227,50.78125,187.98828125,-13.18359375,33.69140625,0.0
1742783541.307328,49.31640625,240.72265625,-4.39453125,41.015625,0.0
1742783541.3112333,-99.609375,-173.828125,-48.828125,-82.51953125,0.0
1742783541.3151386,-119.140625,-356.93359375,-70.80078125,-101.5625,0.0
1742783541.3190439,19.04296875,42.48046875,-32.2265625,2.9296875,0.0
1742783541.3229492,71.2890625,337.890625,-5.859375,54.6875,0.0
1742783541.3268545,-56.15234375,-125.48828125,-55.6640625,-44.921875,0.0
1742783541.3307598,-136.71875,-357.91015625,-75.68359375,-120.1171875,0.0
1742783541.334665,-20.01953125,3.90625,-36.1328125,-21.97265625,0.0
1742783541.3385704,93.26171875,257.32421875,-7.32421875,75.1953125,0.0
1742783541.3424857,-1.46484375,126.953125,-25.87890625,-4.39453125,0.0
1742783541.346391,-119.62890625,-218.26171875,-65.91796875,-119.140625,0.0
1742783541.3502963,-41.50390625,-118.65234375,-45.8984375,-52.24609375,0.0
1742783541.3542016,84.9609375,229.00390625,5.37109375,62.98828125,0.0
1742783541.3581069,29.78515625,188.4765625,-5.37109375,25.390625,0.0
1742783541.3620121,-122.55859375,-253.41796875,-64.94140625,-98.14453125,0.0
1742783541.3659174,-105.95703125,-326.171875,-66.89453125,-96.6796875,0.0
1742783541.3698227,39.55078125,-2.9296875,-26.3671875,39.0625,0.0
1742783541.3737283,50.78125,143.06640625,-6.8359375,71.77734375,0.0
1742783541.3776336,-108.88671875,-46.875,-34.1796875,-71.77734375,0.0
1742783541.3815389,-140.13671875,-257.8125,-54.6875,-119.62890625,0.0
1742783541.3854442,4.39453125,12.6953125,-25.390625,-2.9296875,0.0
1742783541.3893585,69.82421875,330.56640625,-1.46484375,57.6171875,0.0
1742783541.3932638,-44.43359375,81.0546875,-30.2734375,-46.38671875,0.0
1742783541.3971694,-125.0,-324.21875,-79.58984375,-121.58203125,0.0
1742783541.4010746,-16.6015625,-126.46484375,-54.19921875,-27.83203125,0.0
1742783541.40498,94.7265625,298.828125,-2.9296875,57.6171875,0.0
1742783541.4088852,15.13671875,121.09375,-21.97265625,-1.46484375,0.0
1742783541.4127905,-113.28125,-319.82421875,-54.19921875,-113.76953125,0.0
1742783541.4166958,-51.7578125,-354.4921875,-50.78125,-66.40625,0.0
1742783541.4206011,71.77734375,154.296875,-20.99609375,56.640625,0.0
1742783541.4245064,32.2265625,372.55859375,-12.6953125,37.109375,0.0
1742783541.4284117,-108.3984375,-195.80078125,-62.98828125,-81.54296875,0.0
1742783541.432317,-98.14453125,-320.3125,-68.359375,-81.0546875,0.0
1742783541.436231,55.17578125,184.08203125,-15.13671875,37.109375,0.0
1742783541.4401362,82.51953125,382.32421875,1.46484375,60.546875,0.0
1742783541.4440415,-61.5234375,-102.05078125,-48.33984375,-45.8984375,0.0
1742783541.4479468,-118.65234375,-381.34765625,-73.73046875,-100.5859375,0.0
1742783541.451852,2.44140625,9.765625,-21.97265625,-5.37109375,0.0
1742783541.4557574,84.9609375,291.50390625,7.32421875,75.1953125,0.0
1742783541.4596627,-25.87890625,-84.9609375,-52.24609375,-6.8359375,0.0
1742783541.463568,-121.09375,-458.0078125,-90.33203125,-99.12109375,0.0
1742783541.4674733,-28.80859375,-56.640625,-50.29296875,-45.8984375,0.0
1742783541.4713786,84.47265625,350.09765625,-5.859375,59.08203125,0.0
1742783541.475284,24.90234375,135.7421875,-20.99609375,19.53125,0.0
1742783541.4791894,-112.79296875,-278.3203125,-64.453125,-104.98046875,0.0
1742783541.483102,-74.21875,-179.6875,-47.36328125,-75.68359375,0.0
1742783541.4870074,67.87109375,210.9375,-6.34765625,54.19921875,0.0
1742783541.490913,52.734375,237.79296875,-11.23046875,52.734375,0.0
1742783541.4948182,-88.37890625,-159.66796875,-53.22265625,-79.1015625,0.0
1742783541.4987235,-93.26171875,-304.19921875,-58.59375,-98.14453125,0.0
1742783541.5026288,57.6171875,4.39453125,-20.01953125,40.0390625,0.0
1742783541.506534,127.9296875,113.76953125,-9.765625,125.0,0.0
1742783541.5104394,-44.43359375,-128.41796875,-46.875,-27.34375,0.0
