Timestamp,Stress Percentage,Boredom Percentage
2025-03-23 19:32:10,109,-27.42159396929929
2025-03-23 19:32:10,117,-26.376191829418268
2025-03-23 19:32:10,113,-27.336846311231618
2025-03-23 19:32:10,113,-30.304472986171945
2025-03-23 19:32:10,112,-25.279642493076874
2025-03-23 19:32:10,116,-29.262800195024518
2025-03-23 19:32:10,109,-15.254140893981976
2025-03-23 19:32:10,119,-21.25341562888941
2025-03-23 19:32:10,118,-30.259907336131572
2025-03-23 19:32:10,120,-14.272772257900598
2025-03-23 19:32:10,105,-30.291089954770953
2025-03-23 19:32:10,118,-22.313838991076913
2025-03-23 19:32:10,115,-22.33980656730273
2025-03-23 19:32:10,118,-19.367517706185424
2025-03-23 19:32:10,117,-21.395554952124783
2025-03-23 19:32:10,116,-20.422753226917543
2025-03-23 19:32:10,116,-18.448156286433193
2025-03-23 19:32:10,107,-27.470788472635512
2025-03-23 19:32:10,114,-17.48982689792715
2025-03-23 19:32:10,103,-22.50488408136953
2025-03-23 19:32:10,120,-27.5156812322939
2025-03-23 19:32:10,109,-14.522041355584925
2025-03-23 19:32:10,117,-27.523859197177828
2025-03-23 19:32:10,117,-13.521125985091864
2025-03-23 19:32:10,112,-23.51407019234238
2025-03-23 19:32:10,110,-18.50309561168684
2025-03-23 19:32:10,120,-16.488539355363272
2025-03-23 19:32:10,110,-30.47097054524677
2025-03-23 19:32:10,104,-25.45138981932697
2025-03-23 19:32:10,112,-18.430871097765905
2025-03-23 19:32:10,119,-28.410296374292212
2025-03-23 19:32:10,111,-22.390456396957497
2025-03-23 19:32:10,112,-25.3721628947076
2025-03-23 19:32:10,104,-28.356392270832174
2025-03-23 19:32:10,111,-27.344236541595645
2025-03-23 19:32:10,106,-16.336592089072116
2025-03-23 19:32:10,110,-14.334186930217172
2025-03-23 19:32:10,115,-14.337618440466997
2025-03-23 19:32:10,117,-26.34723899090054
2025-03-23 19:32:10,112,-24.362970891192305
2025-03-23 19:32:10,105,-23.38422108901338
2025-03-23 19:32:10,120,-16.410231960131732
2025-03-23 19:32:10,118,-15.440144216871413
2025-03-23 19:32:10,103,-21.473040477210454
2025-03-23 19:32:10,103,-26.507886942412
2025-03-23 19:32:10,109,-24.54347655921824
2025-03-23 19:32:10,118,-15.578598201577922
2025-03-23 19:32:10,113,-28.612143948470248
2025-03-23 19:32:10,113,-18.643190568618934
2025-03-23 19:32:10,113,-15.67090262595358
2025-03-23 19:32:10,113,-25.694622901718198
2025-03-23 19:32:10,118,-28.71409081801928
2025-03-23 19:32:10,119,-22.72906440058398
2025-03-23 19:32:10,107,-14.739314025172348
2025-03-23 19:32:10,116,-19.74487637885151
2025-03-23 19:32:10,111,-19.745776675729637
2025-03-23 19:32:10,116,-26.742099453681295
2025-03-23 19:32:10,110,-13.734058826905908
2025-03-23 19:32:10,116,-20.721821845306994
2025-03-23 19:32:10,103,-14.705903596032687
2025-03-23 19:32:10,117,-13.687231700325796
2025-03-23 19:32:10,115,-30.666778903815093
2025-03-23 19:32:10,116,-17.64533436191128
2025-03-23 19:32:10,117,-25.62360310152512
2025-03-23 19:32:10,108,-14.60239273869253
2025-03-23 19:32:10,108,-25.58257937968004
2025-03-23 19:32:10,107,-28.56519330264622
2025-03-23 19:32:10,106,-26.551212028834534
2025-03-23 19:32:10,105,-29.541507110309613
2025-03-23 19:32:10,117,-22.53684039607844
2025-03-23 19:32:10,106,-18.537762956733424
2025-03-23 19:32:10,109,-16.544427592806766
2025-03-23 19:32:10,117,-20.556640552421303
2025-03-23 19:32:10,110,-28.574014590777693
2025-03-23 19:32:10,106,-24.59592585005043
2025-03-23 19:32:10,116,-27.621621909411942
2025-03-23 19:32:10,107,-22.650145426097694
2025-03-23 19:32:10,107,-28.680349223597133
2025-03-23 19:32:10,103,-28.710997338719388
2025-03-23 19:32:10,109,-25.740972691642952
2025-03-23 19:32:10,120,-18.769355057747944
2025-03-23 19:32:10,112,-22.795193892840228
2025-03-23 19:32:10,114,-19.817742514188648
2025-03-23 19:32:10,104,-21.83651376350426
2025-03-23 19:32:10,104,-24.85097004907032
2025-03-23 19:32:10,119,-27.86074991017591
2025-03-23 19:32:10,106,-30.86577967123332
2025-03-23 19:32:10,111,-19.86596510235998
2025-03-23 19:32:10,107,-17.861229345426715
2025-03-23 19:32:10,106,-30.8516237344853
2025-03-23 19:32:10,114,-25.83719422169127
2025-03-23 19:32:10,108,-17.81831704245771
2025-03-23 19:32:10,112,-27.795789252558258
2025-03-23 19:32:10,113,-16.7705149147562
2025-03-23 19:32:10,112,-20.74336838957254
2025-03-23 19:32:10,107,-19.715389133702832
2025-03-23 19:32:10,108,-27.68749915493076
2025-03-23 19:32:10,110,-30.660491600784933
2025-03-23 19:32:10,115,-26.635296843131226
2025-03-23 19:32:10,104,-24.61269934602022
2025-03-23 19:32:11,107,-13.593407253094625
2025-03-23 19:32:11,111,-16.578143984867637
2025-03-23 19:32:11,114,-13.567497150924922
2025-03-23 19:32:11,115,-20.561737063547547
2025-03-23 19:32:11,111,-17.56086113485177
2025-03-23 19:32:11,107,-14.564743222053451
2025-03-23 19:32:11,109,-23.573007397501236
2025-03-23 19:32:11,113,-21.585119474639157
2025-03-23 19:32:11,109,-19.600471390845357
2025-03-23 19:32:11,109,-19.618345660779347
2025-03-23 19:32:11,120,-17.63791298633306
2025-03-23 19:32:11,112,-24.6584096869419
2025-03-23 19:32:11,116,-30.679176805027588
2025-03-23 19:32:11,111,-23.69941584943159
2025-03-23 19:32:11,106,-24.71848390514526
2025-03-23 19:32:11,105,-14.735979697116388
2025-03-23 19:32:11,107,-25.751444458212738
2025-03-23 19:32:11,108,-15.764540299285748
2025-03-23 19:32:11,107,-28.775187047071235
2025-03-23 19:32:11,118,-26.783212114201152
2025-03-23 19:32:11,117,-24.78832681596405
2025-03-23 19:32:11,108,-19.790241566054068
2025-03-23 19:32:11,109,-29.78862077348633
2025-03-23 19:32:11,108,-16.78346053492994
2025-03-23 19:32:11,118,-29.775124737468097
2025-03-23 19:32:11,105,-15.764045509836414
2025-03-23 19:32:11,114,-18.75069327603671
2025-03-23 19:32:11,120,-19.735805438378595
2025-03-23 19:32:11,117,-29.7200001661841
2025-03-23 19:32:11,119,-15.70378432267
2025-03-23 19:32:11,110,-24.68771910959311
2025-03-23 19:32:11,118,-16.672306396338836
2025-03-23 19:32:11,119,-27.65820318711317
2025-03-23 19:32:11,104,-26.64611340968972
2025-03-23 19:32:11,119,-25.636617044696223
2025-03-23 19:32:11,111,-25.630136155986342
2025-03-23 19:32:11,120,-15.626948709691131
2025-03-23 19:32:11,108,-24.627210005116396
2025-03-23 19:32:11,114,-28.630780315516596
2025-03-23 19:32:11,116,-20.637362068959135
2025-03-23 19:32:11,119,-29.646626997528145
2025-03-23 19:32:11,118,-22.658349478069574
2025-03-23 19:32:11,116,-25.672347316109573
2025-03-23 19:32:11,107,-25.6882353202325
2025-03-23 19:32:11,109,-28.705507980376126
2025-03-23 19:32:11,110,-22.723627688204523
2025-03-23 19:32:11,109,-16.742135627804444
2025-03-23 19:32:11,120,-28.760669891626545
2025-03-23 19:32:11,109,-26.778812188781075
2025-03-23 19:32:11,118,-16.796232402065908
2025-03-23 19:32:11,113,-27.812954405129148
2025-03-23 19:32:11,105,-14.828902104293395
2025-03-23 19:32:11,120,-18.843558295576557
2025-03-23 19:32:11,110,-24.856311215662817
2025-03-23 19:32:11,111,-25.866532276082637
2025-03-23 19:32:11,118,-26.873890932719668
2025-03-23 19:32:11,106,-16.87832343104719
2025-03-23 19:32:11,105,-13.879737980768617
2025-03-23 19:32:11,112,-27.878155224866635
2025-03-23 19:32:11,107,-14.87394752876244
2025-03-23 19:32:11,111,-15.867474650836169
2025-03-23 19:32:11,112,-19.858909349583854
2025-03-23 19:32:11,109,-16.848354039452744
2025-03-23 19:32:11,119,-22.836061492525424
2025-03-23 19:32:11,112,-17.8227011550509
2025-03-23 19:32:11,114,-30.809041884330018
2025-03-23 19:32:11,104,-25.795828713222356
2025-03-23 19:32:11,111,-21.783749327675324
2025-03-23 19:32:11,112,-23.773586246438423
2025-03-23 19:32:11,104,-23.766109387534758
2025-03-23 19:32:11,105,-16.761630752173236
2025-03-23 19:32:11,107,-22.760181778471885
2025-03-23 19:32:11,119,-13.761663162966865
2025-03-23 19:32:11,118,-29.766196396911575
2025-03-23 19:32:11,110,-14.77392644502346
2025-03-23 19:32:11,119,-21.784644063283523
2025-03-23 19:32:11,110,-26.797884999744937
2025-03-23 19:32:11,108,-17.812916638407437
2025-03-23 19:32:11,109,-18.829018627545054
2025-03-23 19:32:11,110,-16.845574096470806
2025-03-23 19:32:11,119,-26.861674756821415
2025-03-23 19:32:11,112,-25.876538443034683
2025-03-23 19:32:11,117,-28.889641295904003
2025-03-23 19:32:11,114,-16.9003001905292
2025-03-23 19:32:11,116,-21.90757977637446
2025-03-23 19:32:11,109,-15.910448090827273
2025-03-23 19:32:11,115,-14.907853534743584
2025-03-23 19:32:11,106,-18.899135108054345
2025-03-23 19:32:11,114,-30.884055967495705
2025-03-23 19:32:11,103,-21.862477351032567
2025-03-23 19:32:11,104,-30.834514111662067
2025-03-23 19:32:11,115,-25.800808617967913
2025-03-23 19:32:11,105,-23.761972572451064
2025-03-23 19:32:11,106,-25.718621474544307
2025-03-23 19:32:11,107,-17.671483042781805
2025-03-23 19:32:11,117,-19.621258967218964
2025-03-23 19:32:11,103,-14.56912770311649
2025-03-23 19:32:11,103,-23.516505813861116
2025-03-23 19:32:11,107,-15.464724961068956
2025-03-23 19:32:11,103,-28.415019688568535
2025-03-23 19:32:11,103,-14.36874024264688
2025-03-23 19:32:11,115,-26.327240949778343
2025-03-23 19:32:11,119,-19.291508576862995
2025-03-23 19:32:11,108,-19.262304764173887
2025-03-23 19:32:11,118,-25.240095120218484
2025-03-23 19:32:11,103,-27.225349400873696
2025-03-23 19:32:11,118,-17.218633331521886
2025-03-23 19:32:11,117,-25.220114266954248
2025-03-23 19:32:11,113,-26.22956442157289
2025-03-23 19:32:11,108,-23.24639282102779
2025-03-23 19:32:11,105,-17.26983763305758
2025-03-23 19:32:11,120,-21.299085610671572
2025-03-23 19:32:11,106,-24.33303901246088
2025-03-23 19:32:11,104,-15.37058228929725
2025-03-23 19:32:11,114,-16.410602301360782
2025-03-23 19:32:11,113,-28.451890885370773
2025-03-23 19:32:11,103,-28.493136055300223
2025-03-23 19:32:11,119,-20.53294800540066
2025-03-23 19:32:11,116,-25.56999674111279
2025-03-23 19:32:11,109,-29.60325352894335
2025-03-23 19:32:11,114,-25.632025319013817
2025-03-23 19:32:11,109,-21.655734077029038
2025-03-23 19:32:11,119,-20.674037576734108
2025-03-23 19:32:11,103,-19.687090445607595
2025-03-23 19:32:11,112,-21.695052705530394
2025-03-23 19:32:11,114,-21.698182567462766
2025-03-23 19:32:11,107,-17.696808423959318
2025-03-23 19:32:11,118,-26.69122245131742
2025-03-23 19:32:11,109,-13.682250089340101
2025-03-23 19:32:11,118,-22.670882607579976
2025-03-23 19:32:11,109,-23.65803396879038
2025-03-23 19:32:11,109,-27.644647428641854
2025-03-23 19:32:11,108,-17.63181512655735
2025-03-23 19:32:11,107,-28.620712556543676
2025-03-23 19:32:11,116,-16.612186369184062
2025-03-23 19:32:11,104,-29.606923532601215
2025-03-23 19:32:11,105,-24.605421967155614
2025-03-23 19:32:11,111,-20.608187959843793
2025-03-23 19:32:11,115,-13.615864136815489
2025-03-23 19:32:11,107,-21.628683184066208
2025-03-23 19:32:11,111,-19.646502707957627
2025-03-23 19:32:11,103,-22.668980365862122
2025-03-23 19:32:11,114,-23.695604968121998
2025-03-23 19:32:11,119,-20.725773103446713
2025-03-23 19:32:11,114,-27.75853383219262
2025-03-23 19:32:11,120,-16.792902025273325
2025-03-23 19:32:11,119,-13.827986363029328
2025-03-23 19:32:11,103,-29.862801035244065
2025-03-23 19:32:11,105,-26.896282370405206
2025-03-23 19:32:11,115,-21.92720027721513
2025-03-23 19:32:11,103,-30.954257913261745
2025-03-23 19:32:11,114,-20.976508876260546
2025-03-23 19:32:11,117,-19.99326077999462
2025-03-23 19:32:11,111,-29.003743195632865
2025-03-23 19:32:11,105,-22.00737680954718
2025-03-23 19:32:11,107,-14.003763800653033
2025-03-23 19:32:11,113,-23.99251561065708
2025-03-23 19:32:11,107,-14.97359699443184
2025-03-23 19:32:11,116,-30.947105910018546
2025-03-23 19:32:11,103,-25.913131066900178
2025-03-23 19:32:11,112,-17.872270852851944
2025-03-23 19:32:11,106,-30.825363492656944
2025-03-23 19:32:11,113,-13.77324252102813
2025-03-23 19:32:11,103,-14.716870998208037
2025-03-23 19:32:11,104,-15.657624375236814
2025-03-23 19:32:11,114,-30.597118128496582
2025-03-23 19:32:11,112,-13.536847405579039
2025-03-23 19:32:11,103,-25.478201255282027
2025-03-23 19:32:11,105,-29.422235195635764
2025-03-23 19:32:11,109,-20.369963677518165
2025-03-23 19:32:11,113,-23.32259742156043
2025-03-23 19:32:11,113,-24.281041294744696
2025-03-23 19:32:11,117,-23.245925185179807
2025-03-23 19:32:11,111,-29.21767588240254
2025-03-23 19:32:11,104,-20.19650894465425
2025-03-23 19:32:11,109,-26.182351311647167
2025-03-23 19:32:11,106,-23.17462042325029
2025-03-23 19:32:11,106,-15.172654492041456
2025-03-23 19:32:11,113,-19.175710191223406
2025-03-23 19:32:11,108,-24.183014135704774
2025-03-23 19:32:11,104,-24.19382623331712
2025-03-23 19:32:11,105,-20.207108092252387
2025-03-23 19:32:11,110,-30.221574383693955
2025-03-23 19:32:11,104,-23.236053348861155
2025-03-23 19:32:11,113,-15.24947898244412
2025-03-23 19:32:11,110,-17.26063401594908
2025-03-23 19:32:11,113,-18.268512833787746
2025-03-23 19:32:11,108,-20.27239927676412
2025-03-23 19:32:11,112,-19.27154381735939
2025-03-23 19:32:11,111,-23.265484858544312
2025-03-23 19:32:11,107,-26.25384480513471
2025-03-23 19:32:11,114,-14.236067274363528
2025-03-23 19:32:11,108,-25.21202879652465
2025-03-23 19:32:11,114,-15.181995224947666
2025-03-23 19:32:11,116,-29.146344026985695
2025-03-23 19:32:11,112,-23.10567899468638
2025-03-23 19:32:11,120,-22.06112390048857
2025-03-23 19:32:11,110,-19.01411588800795
2025-03-23 19:32:11,118,-29.96604823165387
2025-03-23 19:32:11,113,-24.918342556975055
2025-03-23 19:32:11,119,-12.872247432467393
2025-03-23 19:32:11,113,-25.829044342130924
2025-03-23 19:32:11,119,-28.79029920021323
2025-03-23 19:32:11,106,-25.7573867204332
2025-03-23 19:32:11,107,-15.731425097438311
2025-03-23 19:32:11,106,-22.713200473169458
2025-03-23 19:32:11,115,-12.703242276776312
2025-03-23 19:32:11,104,-26.701710672087707
2025-03-23 19:32:11,108,-26.70819257452172
2025-03-23 19:32:11,105,-17.722131774050375
2025-03-23 19:32:11,112,-13.742734794845262
2025-03-23 19:32:11,110,-17.769095878927306
2025-03-23 19:32:11,109,-29.800289199670573
2025-03-23 19:32:11,105,-12.83498153290288
2025-03-23 19:32:11,109,-13.871537689785178
2025-03-23 19:32:11,108,-25.908429311944452
2025-03-23 19:32:11,109,-17.944249037167598
2025-03-23 19:32:11,113,-24.977413169294753
2025-03-23 19:32:11,116,-23.00656263304007
2025-03-23 19:32:11,108,-16.030661072745197
2025-03-23 19:32:11,116,-27.048566044893747
2025-03-23 19:32:11,110,-30.059504646169287
2025-03-23 19:32:11,115,-13.062825297042412
2025-03-23 19:32:11,107,-26.05772676032592
2025-03-23 19:32:11,113,-30.044046562722176
2025-03-23 19:32:11,109,-18.02210980502481
2025-03-23 19:32:11,109,-24.992338030742303
2025-03-23 19:32:11,120,-16.955409990223185
2025-03-23 19:32:11,108,-23.91251696228013
2025-03-23 19:32:11,108,-22.86516520781276
2025-03-23 19:32:11,108,-13.814927683583402
2025-03-23 19:32:11,115,-28.763556585704862
2025-03-23 19:32:11,113,-28.7126510785823
2025-03-23 19:32:11,107,-21.66376566158001
2025-03-23 19:32:11,116,-23.618828197498296
2025-03-23 19:32:11,114,-21.57951979940844
2025-03-23 19:32:11,108,-26.547183954719216
2025-03-23 19:32:11,105,-20.52298008479326
2025-03-23 19:32:11,116,-13.50775892701504
2025-03-23 19:32:11,112,-27.5019796308262
2025-03-23 19:32:11,103,-20.505487586905087
2025-03-23 19:32:11,115,-20.51777016507644
2025-03-23 19:32:11,104,-13.53791353718881
2025-03-23 19:32:11,113,-24.564847021920407
2025-03-23 19:32:11,111,-19.597556741393998
2025-03-23 19:32:11,109,-25.634572485228123
2025-03-23 19:32:11,115,-18.67403437667912
2025-03-23 19:32:11,113,-27.714267941166476
2025-03-23 19:32:11,108,-16.753763692301405
2025-03-23 19:32:11,112,-19.790833616132918
2025-03-23 19:32:11,111,-24.82400628456456
2025-03-23 19:32:11,108,-21.852049783774014
2025-03-23 19:32:11,120,-24.873796912893766
2025-03-23 19:32:11,109,-29.888638349890638
2025-03-23 19:32:11,118,-16.8963164737743
2025-03-23 19:32:11,106,-16.896397696993525
2025-03-23 19:32:11,117,-24.888890101349094
2025-03-23 19:32:12,120,-13.874294171961282
2025-03-23 19:32:12,114,-23.8531962783618
2025-03-23 19:32:12,109,-25.826455692150375
2025-03-23 19:32:12,112,-17.79547578306927
2025-03-23 19:32:12,104,-27.76187326642
2025-03-23 19:32:12,105,-23.72716072393386
2025-03-23 19:32:12,106,-24.692813458209518
2025-03-23 19:32:12,105,-24.659996361422138
2025-03-23 19:32:12,120,-13.62965533374631
2025-03-23 19:32:12,111,-20.602966562610057
2025-03-23 19:32:12,114,-29.581023617527407
2025-03-23 19:32:12,109,-24.564636547507227
2025-03-23 19:32:12,119,-18.554413610296454
2025-03-23 19:32:12,117,-15.550717951956972
2025-03-23 19:32:12,109,-14.553562430247922
2025-03-23 19:32:12,109,-24.562386152365093
2025-03-23 19:32:12,117,-20.576487421196624
2025-03-23 19:32:12,109,-19.5950023292635
2025-03-23 19:32:12,118,-14.617000883526202
2025-03-23 19:32:12,113,-28.641765253547774
2025-03-23 19:32:12,115,-16.668239004093227
2025-03-23 19:32:12,109,-29.694952048432043
2025-03-23 19:32:12,117,-12.72067368485893
2025-03-23 19:32:12,117,-20.74449332646859
2025-03-23 19:32:12,108,-23.765386784818872
2025-03-23 19:32:12,108,-14.782473714839632
2025-03-23 19:32:12,115,-28.79498861024725
2025-03-23 19:32:12,111,-29.802117584678534
2025-03-23 19:32:12,119,-13.80348153487041
2025-03-23 19:32:12,117,-21.798981239181813
2025-03-23 19:32:12,116,-15.78826630382649
2025-03-23 19:32:12,104,-28.771307207030986
2025-03-23 19:32:12,103,-28.74854776742344
2025-03-23 19:32:12,104,-18.720428950739965
2025-03-23 19:32:12,109,-18.687501726935487
2025-03-23 19:32:12,115,-21.650643972557837
2025-03-23 19:32:12,105,-23.610922149628212
2025-03-23 19:32:12,108,-12.5695690555184
2025-03-23 19:32:12,117,-25.527897778009827
2025-03-23 19:32:12,107,-20.48690408206584
2025-03-23 19:32:12,115,-17.44740352491626
2025-03-23 19:32:12,106,-17.41050875399353
2025-03-23 19:32:12,119,-29.37731988413845
2025-03-23 19:32:12,105,-26.34874617299499
2025-03-23 19:32:12,110,-22.32549650358419
2025-03-23 19:32:12,108,-13.3081853569936
2025-03-23 19:32:12,104,-27.29732922204712
2025-03-23 19:32:12,111,-25.293115590098516
2025-03-23 19:32:12,120,-20.29555933454198
2025-03-23 19:32:12,111,-19.30443125621568
2025-03-23 19:32:12,117,-16.31952001701233
2025-03-23 19:32:12,114,-28.340773860238404
2025-03-23 19:32:12,116,-27.367767011053342
2025-03-23 19:32:12,119,-14.399681202401172
2025-03-23 19:32:12,120,-25.435809523382193
2025-03-23 19:32:12,114,-18.475621755644642
2025-03-23 19:32:12,111,-24.51836380668927
2025-03-23 19:32:12,115,-25.563108590794812
2025-03-23 19:32:12,115,-19.608793323241482
2025-03-23 19:32:12,111,-13.654238166186119
2025-03-23 19:32:12,108,-18.698535766835594
2025-03-23 19:32:12,108,-25.740867984105805
2025-03-23 19:32:12,104,-18.78021274387007
2025-03-23 19:32:12,114,-12.815846079740012
2025-03-23 19:32:12,106,-23.84740395487694
2025-03-23 19:32:12,119,-14.874506249016925
2025-03-23 19:32:12,115,-21.896878494679072
2025-03-23 19:32:12,105,-13.914586926961363
2025-03-23 19:32:12,105,-23.92798936271574
2025-03-23 19:32:12,120,-20.937742716149664
2025-03-23 19:32:12,107,-25.944705251722052
2025-03-23 19:32:12,116,-27.949565840873884
2025-03-23 19:32:12,114,-22.953015703916176
2025-03-23 19:32:12,120,-17.955999265220274
2025-03-23 19:32:12,115,-29.959356286957444
2025-03-23 19:32:12,113,-19.963792352050756
2025-03-23 19:32:12,113,-29.96989608993355
2025-03-23 19:32:12,112,-23.978240738078163
2025-03-23 19:32:12,120,-25.989395983510413
2025-03-23 19:32:12,120,-19.003619463021355
2025-03-23 19:32:12,116,-22.020976036906198
2025-03-23 19:32:12,104,-24.04125828045021
2025-03-23 19:32:12,116,-29.064262354549356
2025-03-23 19:32:12,114,-13.089955749876452
2025-03-23 19:32:12,105,-14.117931990463227
2025-03-23 19:32:12,106,-27.147423318173047
2025-03-23 19:32:12,109,-13.177816214234124
2025-03-23 19:32:12,110,-19.20869218109693
2025-03-23 19:32:12,107,-23.239434024974315
2025-03-23 19:32:12,109,-16.26924590034379
2025-03-23 19:32:12,110,-21.297147832872593
2025-03-23 19:32:12,118,-30.322073016571796
2025-03-23 19:32:12,120,-18.34322688706351
2025-03-23 19:32:12,112,-28.359960497580367
2025-03-23 19:32:12,113,-29.371490479624946
2025-03-23 19:32:12,105,-27.3773535184554
2025-03-23 19:32:12,110,-21.377479533758038
2025-03-23 19:32:12,107,-16.371803656962822
2025-03-23 19:32:12,110,-21.36039926847161
2025-03-23 19:32:12,109,-20.343730028155562
2025-03-23 19:32:12,104,-25.32256295196019
2025-03-23 19:32:12,110,-21.2979117017044
2025-03-23 19:32:12,118,-14.270914366807563
2025-03-23 19:32:12,115,-19.242480885069817
2025-03-23 19:32:12,117,-17.213497893988052
2025-03-23 19:32:12,118,-22.185066332548395
2025-03-23 19:32:12,120,-30.158179364788914
2025-03-23 19:32:12,110,-20.133679022640433
2025-03-23 19:32:12,120,-25.112146269928218
2025-03-23 19:32:12,104,-24.094091534522363
2025-03-23 19:32:12,104,-15.080005844104825
2025-03-23 19:32:12,120,-15.069922970390063
2025-03-23 19:32:12,108,-18.063658482993965
2025-03-23 19:32:12,111,-28.06085994208852
2025-03-23 19:32:12,108,-19.061159494918996
2025-03-23 19:32:12,118,-13.064368998295485
2025-03-23 19:32:12,105,-28.069989736040792
2025-03-23 19:32:12,119,-25.077204959087926
2025-03-23 19:32:12,106,-26.08539249433011
2025-03-23 19:32:12,120,-20.094233111019868
2025-03-23 19:32:12,104,-28.103422116934755
2025-03-23 19:32:12,116,-30.112549890850026
2025-03-23 19:32:12,115,-22.12131041158503
2025-03-23 19:32:12,113,-23.129425931618343
2025-03-23 19:32:12,111,-19.13661709201181
2025-03-23 19:32:12,118,-26.1427495250986
2025-03-23 19:32:12,110,-17.147472688110707
2025-03-23 19:32:12,111,-23.150567409456222
2025-03-23 19:32:12,108,-15.152328298900144
2025-03-23 19:32:12,114,-16.153112691026788
2025-03-23 19:32:12,107,-19.153250682370317
2025-03-23 19:32:12,120,-27.153245418812766
2025-03-23 19:32:12,111,-16.153737343953864
2025-03-23 19:32:12,111,-23.155446683450606
2025-03-23 19:32:12,115,-22.1590119116018
2025-03-23 19:32:12,111,-29.164929140404865
2025-03-23 19:32:12,111,-21.173698056186137
2025-03-23 19:32:12,115,-29.185915862115273
2025-03-23 19:32:12,110,-28.202097215839967
2025-03-23 19:32:12,111,-28.222436528792862
2025-03-23 19:32:12,109,-14.246746393646763
2025-03-23 19:32:12,111,-19.27482889938208
2025-03-23 19:32:12,109,-28.30657429288849
2025-03-23 19:32:12,106,-27.341624395389736
2025-03-23 19:32:12,116,-18.37941047786555
2025-03-23 19:32:12,116,-23.419245047195968
2025-03-23 19:32:12,119,-19.460420234247607
2025-03-23 19:32:12,109,-26.502220656245186
2025-03-23 19:32:12,116,-16.54380227319396
2025-03-23 19:32:12,109,-30.584170067317345
2025-03-23 19:32:12,114,-24.62261316728659
2025-03-23 19:32:12,121,-26.658837164180778
2025-03-23 19:32:12,106,-16.692561163104177
2025-03-23 19:32:12,107,-18.72339567963387
2025-03-23 19:32:12,117,-20.75105859482734
2025-03-23 19:32:12,116,-17.775308578572023
2025-03-23 19:32:12,112,-29.79601811795974
2025-03-23 19:32:12,120,-22.813140329665778
2025-03-23 19:32:12,114,-13.82663448673723
2025-03-23 19:32:12,118,-20.836806022951794
2025-03-23 19:32:12,105,-24.84426720671175
2025-03-23 19:32:12,120,-26.84959187744165
2025-03-23 19:32:12,113,-26.853241556587463
2025-03-23 19:32:12,107,-23.855753081825185
2025-03-23 19:32:12,118,-22.857804411380236
2025-03-23 19:32:12,111,-14.860122571594609
2025-03-23 19:32:12,108,-30.863320005054245
2025-03-23 19:32:12,118,-19.86782147192271
2025-03-23 19:32:12,111,-20.874197034626235
2025-03-23 19:32:12,107,-16.88318649511372
2025-03-23 19:32:12,106,-28.89523868262436
2025-03-23 19:32:12,121,-20.91037370996418
2025-03-23 19:32:12,110,-26.928316849288578
2025-03-23 19:32:12,118,-14.948813960341116
2025-03-23 19:32:12,119,-16.971812609136002
2025-03-23 19:32:12,109,-13.997021278411498
2025-03-23 19:32:12,105,-19.02389847309754
2025-03-23 19:32:12,106,-28.051859423892672
2025-03-23 19:32:12,114,-29.080335870920308
2025-03-23 19:32:12,117,-29.108782932497796
2025-03-23 19:32:12,114,-21.13646846553919
2025-03-23 19:32:12,104,-28.162479104100527
2025-03-23 19:32:12,115,-17.18623081582422
2025-03-23 19:32:12,120,-17.207571950662675
2025-03-23 19:32:12,114,-24.22640810477742
2025-03-23 19:32:12,105,-25.242411882410856
2025-03-23 19:32:12,119,-19.255256432517424
2025-03-23 19:32:12,112,-18.264777991747025
2025-03-23 19:32:12,121,-19.270896328545184
2025-03-23 19:32:12,117,-28.273602807092615
2025-03-23 19:32:12,112,-27.272836878179454
2025-03-23 19:32:12,116,-23.26877380290614
2025-03-23 19:32:12,111,-17.26188366766918
2025-03-23 19:32:12,117,-16.252599441235457
2025-03-23 19:32:12,109,-14.241188389559046
2025-03-23 19:32:12,105,-14.227987435729116
2025-03-23 19:32:12,120,-20.21351332968319
2025-03-23 19:32:12,116,-29.1983225490035
2025-03-23 19:32:12,108,-22.182803637294544
2025-03-23 19:32:12,118,-15.16713381115655
2025-03-23 19:32:12,108,-16.15167022960724
2025-03-23 19:32:12,104,-16.137005597847363
2025-03-23 19:32:12,112,-21.123597551159786
2025-03-23 19:32:12,116,-29.111590570564182
2025-03-23 19:32:12,109,-21.100826624748674
2025-03-23 19:32:12,115,-20.09124510846913
2025-03-23 19:32:12,119,-30.083036107471237
2025-03-23 19:32:12,119,-14.076181218135403
2025-03-23 19:32:12,110,-23.070562135326128
2025-03-23 19:32:12,107,-22.066166950128725
2025-03-23 19:32:12,104,-19.063022293485858
2025-03-23 19:32:12,114,-27.061179210440688
2025-03-23 19:32:12,106,-26.06050505338129
2025-03-23 19:32:12,112,-17.060662434617267
2025-03-23 19:32:12,117,-22.061540979672806
2025-03-23 19:32:12,113,-30.063341840399165
2025-03-23 19:32:12,119,-19.06629608933253
2025-03-23 19:32:12,108,-19.070334681882034
2025-03-23 19:32:12,119,-18.075380283678847
2025-03-23 19:32:12,118,-25.08134837635862
2025-03-23 19:32:12,109,-19.0879390448724
2025-03-23 19:32:12,119,-31.094779188504706
2025-03-23 19:32:12,110,-21.101364903558704
2025-03-23 19:32:12,106,-24.10735654616857
2025-03-23 19:32:12,105,-16.112703362225982
